market_value,age,height,attacking,technical,tactical,defending,creativity,saves,anticipation,ball_distribution,aerial,avg_score_last_12_months,appearances_last_12_months,point_of_tournament,pos_D,pos_F,pos_G,pos_M,foot_Both,foot_Left,foot_Right,cluster
4600,26,185,35,44,63,79,35,0,0,0,0,6.99,40,1858.0,True,False,False,False,False,False,True,3
270,33,192,34,43,59,71,37,0,0,0,0,6.83,39,1858.0,True,False,False,False,False,True,False,5
1100,28,189,0,0,56,0,0,64,42,55,53,6.88,16,1858.0,False,False,True,False,False,False,True,0
120,41,175,63,58,47,36,44,0,0,0,0,6.75,24,1858.0,False,True,False,False,False,False,True,4
265,27,176,55,42,39,35,39,0,0,0,0,6.66,18,1858.0,False,True,False,False,False,False,True,4
47,33,172,47,43,37,48,44,0,0,0,0,6.67,21,1858.0,False,False,False,True,False,False,True,2
355,29,162,54,48,35,39,53,0,0,0,0,6.82,34,1858.0,False,False,False,True,False,False,True,2
1400,23,175,43,52,51,65,48,0,0,0,0,7.0,33,1858.0,True,False,False,False,False,True,False,5
1000,25,175,35,45,52,67,36,0,0,0,0,6.99,23,1858.0,True,False,False,False,False,False,True,3
270,39,187,36,46,59,74,38,0,0,0,0,6.98,38,1858.0,True,False,False,False,False,True,False,5
250,24,191,0,0,14,0,0,46,20,47,41,7.18,17,1858.0,False,False,True,False,False,False,True,0
4300,25,176,60,51,44,33,43,0,0,0,0,6.74,39,1858.0,False,True,False,False,False,False,True,4
1200,22,178,67,53,42,27,49,0,0,0,0,6.86,21,1858.0,False,True,False,False,False,False,True,4
1500,34,176,72,63,45,33,57,0,0,0,0,7.04,20,1858.0,False,True,False,False,False,False,True,4
1800,24,189,59,47,46,36,39,0,0,0,0,6.8,30,1858.0,False,True,False,False,False,False,True,4
1600,24,185,62,51,45,34,54,0,0,0,0,6.64,26,1858.0,False,True,False,False,False,False,True,4
8200,24,178,61,65,42,37,61,0,0,0,0,7.14,42,1858.0,False,False,False,True,False,False,True,2
920,22,175,49,50,43,52,45,0,0,0,0,6.8,26,1858.0,False,False,False,True,False,True,False,6
2300,25,183,48,51,54,59,47,0,0,0,0,7.0,41,1858.0,False,False,False,True,False,False,True,2
870,34,173,58,58,37,34,60,0,0,0,0,7.09,36,1858.0,False,False,False,True,False,True,False,6
730,23,178,55,61,31,34,53,0,0,0,0,6.79,27,1858.0,False,False,False,True,False,False,True,2
1300,20,170,53,46,36,33,47,0,0,0,0,6.7,20,1858.0,False,False,False,True,False,False,True,2
1300,26,170,57,52,35,35,54,0,0,0,0,6.74,25,1858.0,False,False,False,True,False,True,False,6
430,24,178,57,61,45,44,56,0,0,0,0,6.89,31,1858.0,False,False,False,True,False,False,True,2
1600,26,180,47,49,40,46,49,0,0,0,0,6.71,34,1858.0,False,False,False,True,False,False,True,2
2000,20,191,35,47,54,66,40,0,0,0,0,6.94,19,1858.0,True,False,False,False,False,False,True,3
825,25,175,39,42,49,65,44,0,0,0,0,6.9,36,1858.0,True,False,False,False,False,True,False,5
1900,31,182,37,50,61,72,45,0,0,0,0,7.03,39,1858.0,True,False,False,False,False,False,True,3
1200,26,178,44,51,37,54,47,0,0,0,0,6.87,19,1858.0,True,False,False,False,False,True,False,5
1900,23,182,42,46,51,70,42,0,0,0,0,6.96,38,1858.0,True,False,False,False,False,False,True,3
1900,28,175,41,46,52,68,50,0,0,0,0,7.13,43,1858.0,True,False,False,False,False,False,True,3
1000,30,186,35,44,59,76,38,0,0,0,0,7.14,27,1858.0,True,False,False,False,False,False,True,3
870,29,187,35,43,50,69,38,0,0,0,0,6.81,25,1858.0,True,False,False,False,False,True,False,5
1900,32,187,0,0,65,0,0,65,51,61,66,7.2,44,1858.0,False,False,True,False,False,True,False,0
2100,24,175,61,47,42,32,48,0,0,0,0,6.68,40,1858.0,False,True,False,False,False,False,True,4
285,23,180,57,37,42,31,36,0,0,0,0,6.63,29,1858.0,False,True,False,False,False,False,True,4
265,28,183,58,46,47,34,37,0,0,0,0,6.71,24,1858.0,False,True,False,False,False,False,True,4
1900,25,170,55,55,40,43,54,0,0,0,0,6.81,44,1858.0,False,False,False,True,False,False,True,2
670,34,176,61,57,43,41,67,0,0,0,0,7.08,26,1858.0,False,False,False,True,False,True,False,6
2100,23,172,49,41,37,43,42,0,0,0,0,6.83,27,1858.0,False,False,False,True,False,False,True,2
580,23,173,57,65,34,31,45,0,0,0,0,6.86,32,1858.0,False,False,False,True,False,True,False,6
1400,26,182,47,56,52,59,47,0,0,0,0,6.9,41,1858.0,False,False,False,True,False,False,True,2
220,34,177,44,55,40,57,52,0,0,0,0,6.81,25,1858.0,True,False,False,False,False,True,False,5
365,24,172,34,43,47,70,35,0,0,0,0,6.72,31,1858.0,True,False,False,False,False,False,True,3
1100,24,167,44,49,52,62,52,0,0,0,0,6.84,32,1858.0,True,False,False,False,False,False,True,3
480,24,183,37,49,40,55,43,0,0,0,0,6.68,19,1858.0,True,False,False,False,False,False,True,3
190,24,184,35,42,49,59,37,0,0,0,0,6.81,24,1858.0,True,False,False,False,False,False,True,3
97,22,177,33,41,50,56,39,0,0,0,0,6.9,23,1858.0,True,False,False,False,False,False,True,3
580,26,193,0,0,40,0,0,59,38,52,48,6.98,20,1858.0,False,False,True,False,False,False,True,0
2800,24,186,60,44,47,30,45,0,0,0,0,6.72,39,1858.0,False,True,False,False,False,True,False,7
1600,23,186,64,40,45,29,44,0,0,0,0,6.9,25,1858.0,False,True,False,False,False,False,True,4
850,26,172,58,57,39,40,53,0,0,0,0,7.02,24,1858.0,False,True,False,False,False,False,True,4
390,26,185,66,59,52,27,44,0,0,0,0,7.07,25,1858.0,False,True,False,False,False,False,True,4
5300,23,168,59,66,40,36,60,0,0,0,0,6.92,37,1858.0,False,False,False,True,False,True,False,6
4100,26,170,59,54,41,39,54,0,0,0,0,7.15,42,1858.0,False,False,False,True,False,True,False,6
1000,21,171,49,45,39,41,47,0,0,0,0,6.82,19,1858.0,False,False,False,True,False,False,True,2
1900,26,178,54,55,44,45,58,0,0,0,0,6.99,42,1858.0,False,False,False,True,False,False,True,2
350,28,185,44,49,40,41,44,0,0,0,0,6.64,14,1858.0,False,False,False,True,False,False,True,2
1500,22,173,45,45,44,54,47,0,0,0,0,6.69,34,1858.0,False,False,False,True,False,True,False,6
515,29,189,47,53,54,57,50,0,0,0,0,6.8,16,1858.0,False,False,False,True,False,False,True,2
275,22,181,49,62,39,35,52,0,0,0,0,7.04,29,1858.0,False,False,False,True,False,False,True,2
1900,25,182,40,46,55,71,47,0,0,0,0,7.0,33,1858.0,True,False,False,False,False,True,False,5
435,32,191,33,41,63,80,37,0,0,0,0,7.14,40,1858.0,True,False,False,False,False,True,False,5
1500,26,172,39,46,47,64,46,0,0,0,0,7.04,42,1858.0,True,False,False,False,False,False,True,3
310,33,180,37,43,53,71,39,0,0,0,0,7.0,40,1858.0,True,False,False,False,False,False,True,3
95,24,190,35,45,54,61,38,0,0,0,0,7.08,17,1858.0,True,False,False,False,False,False,True,3
1800,25,187,0,0,33,0,0,60,30,53,66,7.35,36,1858.0,False,False,True,False,False,True,False,0
250,27,188,0,0,19,0,0,51,25,44,54,7.48,23,1858.0,False,False,True,False,False,True,False,0
5800,28,175,70,56,39,25,50,0,0,0,0,7.02,46,1858.0,False,True,False,False,False,False,True,4
775,23,170,63,58,30,24,51,0,0,0,0,6.78,25,1858.0,False,True,False,False,False,False,True,4
1600,23,175,55,58,46,49,61,0,0,0,0,7.02,31,1858.0,False,False,False,True,False,False,True,2
2900,26,180,67,61,33,35,66,0,0,0,0,7.22,51,1858.0,False,False,False,True,False,True,False,6
530,26,174,53,56,37,45,54,0,0,0,0,6.97,32,1858.0,False,False,False,True,True,False,False,8
3600,26,168,52,54,57,56,56,0,0,0,0,6.85,19,1858.0,False,False,False,True,False,False,True,2
1900,24,182,48,53,43,50,49,0,0,0,0,6.72,50,1858.0,False,False,False,True,False,False,True,2
540,22,170,49,57,42,44,49,0,0,0,0,6.83,27,1858.0,False,False,False,True,False,False,True,2
1900,29,179,58,58,45,42,63,0,0,0,0,6.98,29,1858.0,False,False,False,True,False,False,True,2
535,28,179,56,66,34,35,53,0,0,0,0,7.19,39,1858.0,False,False,False,True,False,True,False,6
730,23,177,46,52,50,51,45,0,0,0,0,7.08,28,1858.0,False,False,False,True,False,False,True,2
1100,30,186,50,48,43,42,51,0,0,0,0,6.66,30,1858.0,False,False,False,True,False,True,False,6
1000,22,185,34,44,56,74,35,0,0,0,0,7.01,35,1858.0,True,False,False,False,False,True,False,5
1600,28,175,44,48,42,57,47,0,0,0,0,6.93,43,1858.0,True,False,False,False,False,False,True,3
485,32,188,34,42,53,65,36,0,0,0,0,6.56,13,1858.0,True,False,False,False,False,False,True,3
1800,30,177,42,51,52,64,51,0,0,0,0,6.94,47,1858.0,True,False,False,False,False,True,False,5
255,34,188,34,43,55,70,34,0,0,0,0,6.84,25,1858.0,True,False,False,False,False,False,True,3
580,26,176,39,47,46,62,43,0,0,0,0,6.84,32,1858.0,True,False,False,False,False,True,False,5
24,42,189,0,0,57,0,0,69,43,60,56,7.26,26,1858.0,False,False,True,False,False,False,True,0
365,32,178,65,54,51,29,42,0,0,0,0,7.06,33,1858.0,False,True,False,False,False,True,False,7
580,28,185,65,58,51,24,42,0,0,0,0,7.13,32,1858.0,False,True,False,False,False,False,True,4
130,33,176,60,57,35,21,45,0,0,0,0,6.85,32,1858.0,False,True,False,False,False,False,True,4
155,29,173,47,55,33,36,44,0,0,0,0,6.69,26,1858.0,False,False,False,True,False,False,True,2
230,31,181,54,59,38,42,51,0,0,0,0,7.28,36,1858.0,False,False,False,True,False,False,True,2
255,32,177,56,69,30,33,55,0,0,0,0,7.28,30,1858.0,False,False,False,True,False,False,True,2
68,31,171,57,70,36,33,55,0,0,0,0,7.2,23,1858.0,False,False,False,True,False,False,True,2
93,27,179,47,53,37,44,48,0,0,0,0,6.91,27,1858.0,False,False,False,True,False,True,False,6
410,30,175,47,51,50,53,49,0,0,0,0,7.16,38,1858.0,True,False,False,False,False,True,False,5
310,27,188,37,51,53,63,40,0,0,0,0,7.26,36,1858.0,True,False,False,False,False,True,False,5
240,24,175,41,55,46,47,45,0,0,0,0,6.82,32,1858.0,True,False,False,False,False,False,True,3
275,28,192,35,47,55,64,41,0,0,0,0,6.96,27,1858.0,True,False,False,False,False,True,False,5
23,36,177,38,50,57,63,45,0,0,0,0,7.3,32,1858.0,True,False,False,False,False,True,False,5
54,36,165,36,38,35,57,40,0,0,0,0,6.6,23,1858.0,True,False,False,False,False,False,True,3
53,36,182,34,42,58,72,34,0,0,0,0,7.24,27,1858.0,True,False,False,False,False,False,True,3
390,32,185,0,0,34,0,0,58,33,52,62,7.35,35,1858.0,False,False,True,False,False,False,True,0
1900,25,179,62,48,49,37,43,0,0,0,0,6.85,43,1858.0,False,True,False,False,False,False,True,4
465,32,191,67,53,56,35,51,0,0,0,0,7.01,30,1858.0,False,True,False,False,False,False,True,4
1500,23,165,65,80,40,25,54,0,0,0,0,7.6,31,1858.0,False,True,False,False,False,True,False,7
1500,31,184,66,56,48,35,47,0,0,0,0,6.92,28,1858.0,False,True,False,False,False,False,True,4
1400,23,176,57,45,43,44,51,0,0,0,0,6.78,30,1858.0,False,True,False,False,False,False,True,4
92,22,190,62,52,34,22,37,0,0,0,0,6.8,26,1858.0,False,True,False,False,False,False,True,4
5000,27,168,51,48,56,61,50,0,0,0,0,7.13,46,1858.0,False,False,False,True,False,False,True,2
680,38,177,47,53,54,62,51,0,0,0,0,7.04,40,1858.0,False,False,False,True,False,False,True,2
215,38,179,57,58,46,50,60,0,0,0,0,7.15,44,1858.0,False,False,False,True,False,False,True,2
1900,24,173,55,52,33,33,55,0,0,0,0,6.84,23,1858.0,False,False,False,True,False,True,False,6
1600,26,170,63,61,45,38,58,0,0,0,0,7.23,51,1858.0,False,False,False,True,False,False,True,2
735,21,168,52,46,35,37,47,0,0,0,0,6.63,17,1858.0,False,False,False,True,False,True,False,6
1200,32,170,57,63,48,46,67,0,0,0,0,6.93,49,1858.0,False,False,False,True,False,False,True,2
410,22,180,50,51,57,58,52,0,0,0,0,6.77,22,1858.0,False,False,False,True,False,False,True,2
365,35,190,33,44,52,64,36,0,0,0,0,6.94,21,1858.0,True,False,False,False,False,False,True,3
2300,24,171,45,46,54,67,49,0,0,0,0,7.14,36,1858.0,True,False,False,False,False,False,True,3
3100,24,195,39,51,63,76,36,0,0,0,0,7.07,34,1858.0,True,False,False,False,False,True,False,5
3800,23,174,45,53,54,66,50,0,0,0,0,6.96,44,1858.0,True,False,False,False,False,True,False,5
1600,24,176,47,49,44,52,56,0,0,0,0,6.78,33,1858.0,True,False,False,False,False,False,True,3
135,37,184,37,48,64,76,42,0,0,0,0,7.02,23,1858.0,True,False,False,False,False,False,True,3
1900,28,192,0,0,57,0,0,62,46,48,62,6.96,41,1858.0,False,False,True,False,False,False,True,0
480,30,181,62,45,44,35,46,0,0,0,0,6.88,12,1858.0,False,True,False,False,False,False,True,4
1300,27,178,61,46,44,39,48,0,0,0,0,6.93,41,1858.0,False,True,False,False,False,False,True,4
730,27,175,59,46,41,33,43,0,0,0,0,6.62,28,1858.0,False,True,False,False,False,False,True,4
180,25,175,57,45,39,37,50,0,0,0,0,6.63,17,1858.0,False,True,False,False,False,True,False,7
5200,20,172,55,58,29,30,50,0,0,0,0,6.68,36,1858.0,False,False,False,True,False,False,True,2
2600,20,172,54,51,31,33,52,0,0,0,0,6.68,26,1858.0,False,False,False,True,False,True,False,6
310,36,165,58,59,46,43,67,0,0,0,0,7.22,30,1858.0,False,False,False,True,False,False,True,2
240,34,182,54,61,40,42,56,0,0,0,0,6.74,27,1858.0,False,False,False,True,False,False,True,2
1800,23,173,47,51,37,41,45,0,0,0,0,6.7,35,1858.0,False,False,False,True,False,False,True,2
525,30,175,51,57,44,45,49,0,0,0,0,6.98,33,1858.0,False,False,False,True,False,False,True,2
165,33,178,46,48,46,63,48,0,0,0,0,6.9,24,1858.0,False,False,False,True,False,True,False,6
335,28,173,46,42,49,52,45,0,0,0,0,6.66,19,1858.0,False,False,False,True,False,False,True,2
1200,32,180,37,45,61,76,39,0,0,0,0,6.97,39,1858.0,True,False,False,False,False,False,True,3
860,26,178,43,63,49,56,53,0,0,0,0,7.28,33,1858.0,True,False,False,False,False,False,True,3
1700,24,174,40,42,53,71,43,0,0,0,0,6.73,26,1858.0,True,False,False,False,False,False,True,3
560,30,186,35,42,55,78,35,0,0,0,0,6.97,32,1858.0,True,False,False,False,False,True,False,5
155,32,180,45,40,45,51,42,0,0,0,0,6.76,25,1858.0,True,False,False,False,False,True,False,5
205,28,163,46,46,33,49,51,0,0,0,0,6.82,12,1858.0,True,False,False,False,False,False,True,3
410,31,188,36,43,47,68,35,0,0,0,0,6.91,25,1858.0,True,False,False,False,False,False,True,3
265,34,193,58,45,42,30,43,0,0,0,0,6.65,15,1858.0,False,True,False,False,False,False,True,4
1500,27,165,61,72,40,34,55,0,0,0,0,7.45,31,1858.0,False,True,False,False,True,False,False,1
170,29,181,55,59,40,35,41,0,0,0,0,6.84,29,1858.0,False,True,False,False,False,False,True,4
240,29,171,56,51,43,36,44,0,0,0,0,6.79,16,1858.0,False,True,False,False,False,False,True,4
310,31,176,64,51,37,30,50,0,0,0,0,6.92,19,1858.0,False,True,False,False,False,False,True,4
170,29,187,60,56,47,27,38,0,0,0,0,6.91,25,1858.0,False,True,False,False,False,False,True,4
640,30,173,51,53,30,33,53,0,0,0,0,7.04,34,1858.0,False,False,False,True,False,False,True,2
480,29,183,51,57,38,42,52,0,0,0,0,7.06,34,1858.0,False,False,False,True,False,False,True,2
585,30,177,44,40,49,55,43,0,0,0,0,6.82,17,1858.0,False,False,False,True,False,False,True,2
140,25,178,46,45,31,52,48,0,0,0,0,6.79,21,1858.0,False,False,False,True,False,False,True,2
410,22,169,47,58,36,40,47,0,0,0,0,6.83,20,1858.0,False,False,False,True,False,False,True,2
26,35,176,47,50,38,39,46,0,0,0,0,6.8,23,1858.0,False,False,False,True,False,True,False,6
190,35,183,42,47,39,57,45,0,0,0,0,6.74,27,1858.0,True,False,False,False,False,True,False,5
210,33,175,43,63,43,50,49,0,0,0,0,7.06,31,1858.0,True,False,False,False,False,False,True,3
330,22,174,40,50,37,48,42,0,0,0,0,6.8,22,1858.0,True,False,False,False,False,False,True,3
720,22,191,35,46,46,61,40,0,0,0,0,6.98,26,1858.0,True,False,False,False,False,False,True,3
335,35,183,35,44,64,79,37,0,0,0,0,7.04,32,1858.0,True,False,False,False,False,False,True,3
190,25,176,41,54,47,59,47,0,0,0,0,6.96,27,1858.0,True,False,False,False,False,True,False,5
190,27,179,38,50,39,53,44,0,0,0,0,6.82,22,1858.0,True,False,False,False,False,False,True,3
140,33,176,35,48,58,66,40,0,0,0,0,7.15,30,1858.0,True,False,False,False,False,True,False,5
285,35,180,0,0,44,0,0,59,48,60,60,6.88,30,1858.0,False,False,True,False,False,False,True,0
110,35,185,0,0,21,0,0,49,24,49,55,6.94,26,1858.0,False,False,True,False,False,False,True,0
465,35,175,62,49,38,29,46,0,0,0,0,6.66,33,1858.0,False,True,False,False,False,False,True,4
765,29,190,62,43,50,32,42,0,0,0,0,6.85,33,1858.0,False,True,False,False,False,False,True,4
910,26,171,64,48,39,21,54,0,0,0,0,6.79,28,1858.0,False,True,False,False,False,False,True,4
2900,25,173,55,62,49,48,62,0,0,0,0,7.23,40,1858.0,False,False,False,True,False,False,True,2
600,27,181,45,49,36,42,47,0,0,0,0,6.86,24,1858.0,False,False,False,True,False,False,True,2
1100,27,172,59,51,26,31,59,0,0,0,0,6.78,29,1858.0,False,False,False,True,False,True,False,6
380,29,179,52,47,33,41,51,0,0,0,0,6.67,26,1858.0,False,False,False,True,False,False,True,2
170,23,179,42,40,49,56,40,0,0,0,0,6.6,19,1858.0,False,False,False,True,False,False,True,2
300,26,170,48,42,29,38,48,0,0,0,0,6.61,34,1858.0,False,False,False,True,False,False,True,2
260,28,176,46,50,35,49,45,0,0,0,0,6.56,17,1858.0,False,False,False,True,False,False,True,2
52,34,172,44,49,54,60,41,0,0,0,0,6.71,27,1858.0,False,False,False,True,False,False,True,2
290,31,180,37,47,50,70,37,0,0,0,0,6.79,31,1858.0,True,False,False,False,False,False,True,3
620,27,185,34,42,46,66,36,0,0,0,0,6.67,19,1858.0,True,False,False,False,False,False,True,3
1500,29,179,33,43,55,75,36,0,0,0,0,7.06,39,1858.0,True,False,False,False,False,False,True,3
315,31,183,35,46,60,76,37,0,0,0,0,6.85,22,1858.0,True,False,False,False,False,False,True,3
205,31,179,40,42,41,61,44,0,0,0,0,6.92,20,1858.0,True,False,False,False,False,True,False,5
245,30,168,40,47,48,69,44,0,0,0,0,6.85,17,1858.0,True,False,False,False,False,True,False,5
540,25,170,43,45,40,56,48,0,0,0,0,6.79,15,1858.0,True,False,False,False,False,False,True,3
3600,24,184,0,0,60,0,0,59,48,54,67,7.11,38,1858.0,False,False,True,False,False,False,True,0
425,26,185,0,0,28,0,0,53,34,50,57,7.45,25,1858.0,False,False,True,False,False,False,True,0
8300,21,178,63,63,44,38,53,0,0,0,0,6.98,38,1858.0,False,True,False,False,True,False,False,1
3400,27,181,65,54,52,32,39,0,0,0,0,6.95,42,1858.0,False,True,False,False,False,False,True,4
1100,26,178,62,55,43,32,44,0,0,0,0,6.78,32,1858.0,False,True,False,False,False,True,False,7
1400,35,174,56,65,50,37,64,0,0,0,0,7.3,39,1858.0,False,False,False,True,False,False,True,2
1200,28,172,47,52,46,45,47,0,0,0,0,6.66,42,1858.0,False,False,False,True,False,False,True,2
1100,23,183,52,44,27,35,42,0,0,0,0,6.55,27,1858.0,False,False,False,True,False,False,True,2
360,26,173,42,39,38,47,42,0,0,0,0,6.49,15,1858.0,False,False,False,True,False,False,True,2
1600,23,182,49,47,43,47,47,0,0,0,0,6.8,39,1858.0,False,False,False,True,False,False,True,2
190,22,175,54,55,36,40,54,0,0,0,0,6.96,16,1858.0,False,False,False,True,False,True,False,6
355,28,180,44,43,39,51,43,0,0,0,0,6.7,29,1858.0,False,False,False,True,False,False,True,2
265,25,170,48,53,38,50,47,0,0,0,0,6.7,27,1858.0,False,False,False,True,False,True,False,6
1600,22,183,34,42,62,78,40,0,0,0,0,7.19,22,1858.0,True,False,False,False,False,False,True,3
1800,32,179,37,41,61,78,38,0,0,0,0,7.14,41,1858.0,True,False,False,False,False,False,True,3
365,24,173,42,47,52,63,48,0,0,0,0,6.73,13,1858.0,True,False,False,False,False,False,True,3
655,28,175,44,59,53,65,47,0,0,0,0,7.04,37,1858.0,True,False,False,False,False,False,True,3
80,36,181,44,55,46,63,50,0,0,0,0,6.79,17,1858.0,True,False,False,False,False,True,False,5
1000,25,178,42,47,48,65,48,0,0,0,0,6.96,37,1858.0,True,False,False,False,False,True,False,5
2700,27,185,0,0,54,0,0,66,54,53,63,7.04,43,1858.0,False,False,True,False,False,False,True,0
360,34,183,0,0,62,0,0,62,53,68,63,6.97,33,1858.0,False,False,True,False,False,False,True,0
2600,31,168,65,65,55,37,66,0,0,0,0,7.47,31,1858.0,False,True,False,False,False,True,False,7
1900,29,180,63,51,42,34,47,0,0,0,0,6.89,24,1858.0,False,True,False,False,False,False,True,4
2600,31,181,65,51,53,33,49,0,0,0,0,7.16,40,1858.0,False,True,False,False,False,True,False,7
1100,26,173,67,52,51,35,52,0,0,0,0,6.87,33,1858.0,False,True,False,False,False,False,True,4
515,29,183,63,53,46,31,48,0,0,0,0,6.77,15,1858.0,False,True,False,False,False,False,True,4
1400,24,182,59,67,57,54,62,0,0,0,0,6.98,26,1858.0,False,False,False,True,False,False,True,2
5600,21,179,48,49,42,46,49,0,0,0,0,6.85,34,1858.0,False,False,False,True,False,False,True,2
4400,24,179,44,49,51,56,49,0,0,0,0,7.03,21,1858.0,False,False,False,True,False,False,True,2
1900,23,168,58,49,36,33,55,0,0,0,0,6.68,16,1858.0,False,False,False,True,False,True,False,6
3000,26,178,53,52,40,43,50,0,0,0,0,6.78,47,1858.0,False,False,False,True,False,False,True,2
3600,22,186,37,49,53,67,39,0,0,0,0,6.9,26,1858.0,True,False,False,False,False,False,True,3
2100,25,171,40,39,39,57,46,0,0,0,0,6.75,29,1858.0,True,False,False,False,False,False,True,3
2300,26,178,47,50,41,52,53,0,0,0,0,6.88,41,1858.0,True,False,False,False,False,True,False,5
3100,25,184,38,48,60,71,40,0,0,0,0,6.87,27,1858.0,True,False,False,False,False,False,True,3
2000,24,177,43,55,40,51,49,0,0,0,0,6.96,30,1858.0,True,False,False,False,False,False,True,3
315,36,179,36,46,64,75,41,0,0,0,0,6.97,30,1858.0,True,False,False,False,False,False,True,3
1300,32,178,38,53,60,64,47,0,0,0,0,7.04,38,1858.0,True,False,False,False,False,False,True,3
950,36,188,0,0,52,0,0,58,46,59,59,6.9,45,1858.0,False,False,True,False,False,False,True,0
