market_value,age,height,preferred_foot,attacking,technical,tactical,defending,creativity,saves,anticipation,ball_distribution,aerial,avg_score_last_12_months,appearances_last_12_months,point_of_tournament,pos_D,pos_F,pos_G,pos_M
2100,21,182,1,45,47,27,44,50,0,0,0,0,6.59,34,1840.59,1,0,0,0
4800,31,180,2,37,48,74,81,45,0,0,0,0,7.04,35,1840.59,1,0,0,0
13800,29,186,2,0,0,62,0,0,79,57,77,65,7.13,45,1840.59,0,0,1,0
3900,34,187,2,77,60,57,28,51,0,0,0,0,7.22,44,1840.59,0,1,0,0
17500,24,180,2,65,64,46,32,54,0,0,0,0,6.98,42,1840.59,0,1,0,0
7500,29,188,2,61,58,42,29,54,0,0,0,0,6.72,25,1840.59,0,1,0,0
8300,23,185,2,69,53,54,31,47,0,0,0,0,6.97,46,1840.59,0,1,0,0
6500,22,181,2,60,64,42,39,56,0,0,0,0,6.83,53,1840.59,0,1,0,0
12400,23,182,2,54,57,41,33,61,0,0,0,0,6.92,35,1840.59,0,0,0,1
15800,26,179,2,66,69,49,32,72,0,0,0,0,7.15,42,1840.59,0,0,0,1
19100,26,185,2,64,54,40,35,57,0,0,0,0,7.11,37,1840.59,0,0,0,1
5800,25,187,1,54,52,67,59,55,0,0,0,0,6.78,20,1840.59,0,0,0,1
14200,31,177,2,63,63,60,51,71,0,0,0,0,7.2,41,1840.59,0,0,0,1
14500,31,188,1,52,57,72,68,56,0,0,0,0,7.05,32,1840.59,0,0,0,1
4200,24,189,2,48,53,51,57,49,0,0,0,0,6.82,23,1840.59,0,0,0,1
14400,29,172,2,52,55,65,63,63,0,0,0,0,7.12,19,1840.59,0,0,0,1
9700,21,173,1,54,59,46,45,68,0,0,0,0,6.96,36,1840.59,0,0,0,1
13500,29,182,2,43,48,66,74,45,0,0,0,0,7.05,47,1840.59,1,0,0,0
9100,25,188,2,36,45,73,86,43,0,0,0,0,7.07,38,1840.59,1,0,0,0
13700,31,178,2,61,64,46,56,75,0,0,0,0,7.24,48,1840.59,1,0,0,0
2800,28,183,2,49,53,49,63,50,0,0,0,0,6.9,24,1840.59,1,0,0,0
8100,30,187,2,40,46,65,78,40,0,0,0,0,7.09,28,1840.59,1,0,0,0
4900,22,183,2,33,41,67,77,35,0,0,0,0,6.82,25,1840.59,1,0,0,0
3800,28,185,1,49,62,38,51,61,0,0,0,0,6.92,37,1840.59,1,0,0,0
10700,29,189,1,0,0,66,0,0,70,43,78,67,6.92,44,1840.59,0,0,1,0
30000,24,180,2,73,62,50,28,59,0,0,0,0,7.15,43,1840.59,0,1,0,0
4600,22,185,2,62,54,51,41,53,0,0,0,0,6.79,30,1840.59,0,1,0,0
19400,22,175,2,67,52,47,22,46,0,0,0,0,6.85,43,1840.59,0,1,0,0
23000,27,184,2,75,63,64,41,62,0,0,0,0,7.11,29,1840.59,0,1,0,0
3800,21,186,2,66,52,47,29,42,0,0,0,0,6.69,33,1840.59,0,1,0,0
18400,24,170,2,63,66,50,39,73,0,0,0,0,7.06,35,1840.59,0,0,0,1
21000,18,181,2,59,65,37,36,61,0,0,0,0,6.96,37,1840.59,0,0,0,1
16200,30,178,2,73,69,57,38,82,0,0,0,0,7.48,42,1840.59,0,0,0,1
16800,26,180,1,69,65,52,25,65,0,0,0,0,6.88,43,1840.59,0,0,0,1
9200,22,181,1,58,59,47,44,63,0,0,0,0,6.89,29,1840.59,0,0,0,1
13800,25,173,2,50,56,68,65,57,0,0,0,0,7.01,32,1840.59,0,0,0,1
12600,29,183,2,49,54,65,61,53,0,0,0,0,6.95,40,1840.59,0,0,0,1
9400,23,173,2,38,49,62,72,43,0,0,0,0,6.85,32,1840.59,1,0,0,0
5800,22,190,2,39,42,62,70,36,0,0,0,0,6.86,20,1840.59,1,0,0,0
19400,23,186,1,39,49,63,70,43,0,0,0,0,7.01,46,1840.59,1,0,0,0
16700,22,176,1,48,54,38,61,56,0,0,0,0,7.0,38,1840.59,1,0,0,0
10800,19,180,1,32,48,50,67,39,0,0,0,0,6.73,27,1840.59,1,0,0,0
7800,23,185,2,35,48,64,73,47,0,0,0,0,6.95,37,1840.59,1,0,0,0
1100,39,185,2,0,0,63,0,0,74,55,75,68,7.04,39,1840.59,0,0,1,0
5800,20,181,2,65,54,40,29,46,0,0,0,0,6.75,31,1840.59,0,1,0,0
10300,22,180,2,68,68,47,36,59,0,0,0,0,7.01,40,1840.59,0,1,0,0
10300,31,176,2,72,70,36,31,78,0,0,0,0,7.38,39,1840.59,0,0,0,1
5800,22,195,2,51,47,44,48,48,0,0,0,0,6.81,27,1840.59,0,0,0,1
10700,23,180,2,64,61,38,33,53,0,0,0,0,6.9,31,1840.59,0,0,0,1
6400,30,176,0,68,68,53,44,73,0,0,0,0,7.32,33,1840.59,0,0,0,1
12400,27,187,2,57,48,53,50,54,0,0,0,0,6.87,26,1840.59,0,0,0,1
3100,22,175,2,63,58,31,23,56,0,0,0,0,6.77,24,1840.59,0,0,0,1
825,33,180,2,52,57,46,47,55,0,0,0,0,6.81,32,1840.59,0,0,0,1
650,36,190,1,39,46,68,79,42,0,0,0,0,7.0,30,1840.59,1,0,0,0
8400,26,193,2,39,52,68,79,45,0,0,0,0,7.14,25,1840.59,1,0,0,0
9300,26,192,2,42,47,65,73,53,0,0,0,0,7.08,30,1840.59,1,0,0,0
8600,26,175,1,47,56,40,44,55,0,0,0,0,6.64,29,1840.59,1,0,0,0
7200,29,177,2,40,44,45,56,52,0,0,0,0,6.7,28,1840.59,1,0,0,0
3900,25,182,1,39,40,42,59,46,0,0,0,0,6.71,26,1840.59,1,0,0,0
9400,24,188,2,0,0,71,0,0,69,50,80,76,6.97,32,1840.59,0,0,1,0
21000,28,172,2,68,62,37,31,64,0,0,0,0,6.9,40,1840.59,0,1,0,0
10500,32,176,2,82,64,61,28,55,0,0,0,0,7.36,33,1840.59,0,1,0,0
17200,20,178,1,71,66,45,25,58,0,0,0,0,6.96,39,1840.59,0,1,0,0
15600,21,178,2,69,58,43,24,47,0,0,0,0,6.94,39,1840.59,0,1,0,0
11600,19,169,1,58,58,48,46,56,0,0,0,0,7.02,46,1840.59,0,1,0,0
3800,28,183,2,65,51,34,20,49,0,0,0,0,6.63,23,1840.59,0,1,0,0
27000,20,176,0,71,79,47,24,77,0,0,0,0,7.22,39,1840.59,0,0,0,1
3400,35,194,1,55,67,69,63,63,0,0,0,0,7.12,39,1840.59,0,0,0,1
5500,29,181,2,58,60,58,47,68,0,0,0,0,7.2,28,1840.59,0,0,0,1
21000,24,174,2,62,69,49,42,71,0,0,0,0,7.27,41,1840.59,0,0,0,1
7600,26,178,2,47,51,54,54,52,0,0,0,0,6.79,23,1840.59,0,0,0,1
21000,26,178,2,50,53,52,52,50,0,0,0,0,6.82,43,1840.59,0,0,0,1
6600,21,176,2,50,53,36,35,54,0,0,0,0,6.58,10,1840.59,0,0,0,1
7700,31,172,1,41,40,59,66,49,0,0,0,0,6.96,38,1840.59,1,0,0,0
1800,34,188,2,38,45,61,72,41,0,0,0,0,6.69,12,1840.59,1,0,0,0
7200,27,192,2,37,48,62,70,42,0,0,0,0,6.9,23,1840.59,1,0,0,0
4700,26,184,2,34,44,64,78,35,0,0,0,0,7.06,42,1840.59,1,0,0,0
5500,22,184,2,35,46,61,72,42,0,0,0,0,6.86,14,1840.59,1,0,0,0
9300,19,175,2,44,45,37,56,51,0,0,0,0,6.73,23,1840.59,1,0,0,0
8200,22,197,2,43,57,62,65,47,0,0,0,0,6.99,24,1840.59,1,0,0,0
4100,31,180,2,44,55,59,70,47,0,0,0,0,6.9,29,1840.59,1,0,0,0
5500,26,196,2,0,0,55,0,0,69,50,57,62,7.06,45,1840.59,0,0,1,0
5200,33,184,1,0,0,65,0,0,75,42,76,63,7.21,32,1840.59,0,0,1,0
16400,23,190,2,74,59,52,34,50,0,0,0,0,7.02,47,1840.59,0,1,0,0
3200,24,178,2,67,51,52,29,46,0,0,0,0,6.87,43,1840.59,0,1,0,0
1900,23,180,2,66,72,38,27,54,0,0,0,0,6.9,31,1840.59,0,1,0,0
3200,23,173,2,67,53,31,19,67,0,0,0,0,6.89,38,1840.59,0,1,0,0
10900,24,179,0,67,53,39,26,52,0,0,0,0,6.79,14,1840.59,0,0,0,1
3200,24,174,2,53,55,49,53,58,0,0,0,0,6.91,51,1840.59,0,0,0,1
3800,25,179,1,61,63,39,31,66,0,0,0,0,6.86,45,1840.59,0,0,0,1
4600,28,189,2,51,53,66,58,57,0,0,0,0,6.98,31,1840.59,0,0,0,1
410,21,170,1,54,49,31,27,56,0,0,0,0,6.87,10,1840.59,0,0,0,1
2800,28,184,2,60,59,50,48,62,0,0,0,0,7.04,44,1840.59,0,0,0,1
1500,23,183,2,62,67,41,35,66,0,0,0,0,6.87,29,1840.59,0,0,0,1
3200,26,183,1,61,70,59,44,69,0,0,0,0,7.06,27,1840.59,0,0,0,1
2100,24,170,2,49,50,41,49,50,0,0,0,0,6.7,17,1840.59,0,0,0,1
3300,26,178,1,46,56,48,57,58,0,0,0,0,6.95,50,1840.59,1,0,0,0
1400,23,183,1,38,44,51,69,46,0,0,0,0,6.79,30,1840.59,1,0,0,0
7800,23,188,2,39,48,62,78,44,0,0,0,0,7.05,41,1840.59,1,0,0,0
6200,27,190,1,37,46,67,79,39,0,0,0,0,7.07,42,1840.59,1,0,0,0
2800,29,187,2,40,50,52,71,44,0,0,0,0,6.98,32,1840.59,1,0,0,0
1600,23,177,2,45,46,34,52,51,0,0,0,0,6.69,29,1840.59,1,0,0,0
10800,19,186,1,0,0,45,0,0,73,35,70,58,6.85,37,1840.59,0,0,1,0
825,36,172,2,67,51,47,25,53,0,0,0,0,6.81,27,1840.59,0,1,0,0
12400,21,195,2,61,43,44,26,41,0,0,0,0,6.69,33,1840.59,0,1,0,0
6500,21,179,2,66,62,44,35,62,0,0,0,0,7.14,34,1840.59,0,1,0,0
